target,horizon,fold,family,zone_id,n,mae,mase,sat_wmae,bias
occupancy,1,0,seasonal_naive_daily,527,336,5.25,0.814758,5.36526,0.0595238
occupancy,1,0,seasonal_naive_daily,528,336,1.33333,0.750604,1.36358,-0.255952
occupancy,1,0,seasonal_naive_daily,529,336,3.45238,1.05215,3.48815,0.633929
occupancy,1,0,seasonal_naive_daily,552,336,4.34524,1.00502,4.48347,0.0357143
occupancy,1,0,seasonal_naive_daily,553,336,1.51042,1.16466,1.54114,0.03125
occupancy,1,0,seasonal_naive_daily,558,336,5.18452,1.12038,6.36677,-0.184524
occupancy,1,0,seasonal_naive_daily,559,336,4.25,1.07618,5.04035,0.00595238
occupancy,1,0,seasonal_naive_daily,568,336,4.69048,1.53435,5.18331,0.255952
occupancy,1,0,seasonal_naive_daily,570,336,2.8125,0.830168,2.68088,0.133929
occupancy,1,0,seasonal_naive_daily,575,336,2.55357,0.886498,2.56161,0.142857
occupancy,1,0,seasonal_naive_daily,576,336,4.5506,0.77863,4.52829,0.348214
occupancy,1,0,seasonal_naive_daily,577,336,1.67262,0.880269,1.86418,-0.10119
occupancy,1,0,seasonal_naive_daily,578,336,0.708333,1.02573,0.735724,0.0416667
occupancy,1,0,seasonal_naive_daily,580,336,1.18155,1.09811,1.19037,-0.00892857
occupancy,1,0,seasonal_naive_daily,582,336,1.67857,0.812164,1.68515,-0.0119048
occupancy,1,0,seasonal_naive_daily,584,336,2.69048,1.00179,2.6666,-0.0178571
occupancy,1,0,seasonal_naive_daily,585,336,0.979167,0.941662,0.984552,-0.00595238
occupancy,1,0,seasonal_naive_daily,587,336,7,0.968546,6.99588,-0.184524
occupancy,1,0,seasonal_naive_daily,588,336,7.4375,0.992234,7.31328,-0.0327381
occupancy,1,0,seasonal_naive_daily,589,336,4.87202,1.1894,4.97935,-0.125
occupancy,1,0,seasonal_naive_daily,592,336,6.28274,1.11913,6.83596,-0.154762
occupancy,1,0,seasonal_naive_daily,594,336,1.8006,0.879022,1.7813,0.0654762
occupancy,1,0,seasonal_naive_daily,595,336,7.75893,0.888976,8.14039,-0.33631
occupancy,1,0,seasonal_naive_daily,596,336,6.875,0.980941,8.05493,-0.35119
occupancy,1,0,seasonal_naive_daily,598,336,1.30357,0.91463,1.34614,-0.0238095
occupancy,1,0,seasonal_naive_daily,601,336,1.90476,1.02222,2.10586,-0.190476
occupancy,1,0,seasonal_naive_daily,628,336,1.02976,1.01423,1.00687,0.0535714
occupancy,1,0,seasonal_naive_daily,631,336,2.35119,1.28375,2.33391,0.0119048
occupancy,1,0,seasonal_naive_daily,632,336,2.1875,0.887839,2.20377,0.151786
occupancy,1,0,seasonal_naive_daily,633,336,7.65476,0.934793,7.6226,0.0714286
occupancy,1,0,seasonal_naive_daily,637,336,1.56845,0.955117,1.59812,-0.0625
occupancy,1,0,seasonal_naive_daily,638,336,3.54167,1.19249,4.00114,-0.0892857
occupancy,1,0,seasonal_naive_daily,643,336,2.3869,1.0875,2.43829,-0.0892857
occupancy,1,0,seasonal_naive_daily,644,336,2.47619,0.831169,2.57716,0.142857
occupancy,1,0,seasonal_naive_daily,647,336,3.74107,1.11433,4.31868,0.360119
occupancy,1,0,seasonal_naive_daily,651,336,2.06548,1.28023,2.30506,-0.142857
occupancy,1,0,seasonal_naive_daily,655,336,1.34524,0.742702,1.44064,0.0833333
occupancy,1,0,seasonal_naive_daily,656,336,2.08036,0.892519,2.11831,-0.0505952
occupancy,1,0,seasonal_naive_daily,659,336,1.88393,1.4221,2.17614,-0.116071
occupancy,1,0,seasonal_naive_daily,681,336,1.75,1.17919,1.84826,0.0416667
occupancy,1,0,seasonal_naive_daily,682,336,4.29464,0.931533,4.48604,0.0863095
occupancy,1,0,seasonal_naive_daily,686,336,2.70238,1.05358,2.72661,-0.104167
occupancy,1,0,seasonal_naive_daily,687,336,1.38988,1.28661,1.43155,-0.0386905
occupancy,1,0,seasonal_naive_daily,690,336,6.29464,0.9873,6.5618,-0.616071
occupancy,1,0,seasonal_naive_daily,691,336,3.49405,0.85839,3.29051,0.0357143
occupancy,1,0,seasonal_naive_daily,693,336,4.22619,1.60998,4.65554,-0.10119
occupancy,1,0,seasonal_naive_daily,698,336,1.36607,1.05911,1.43363,-0.104167
occupancy,1,0,seasonal_naive_daily,699,336,2.80952,1.02691,2.79701,0.267857
occupancy,1,0,seasonal_naive_daily,700,336,3.08036,0.700354,3.07715,0.193452
occupancy,1,0,seasonal_naive_daily,701,336,1.30655,1.00013,1.31243,0.116071
occupancy,1,0,seasonal_naive_daily,703,336,10.7173,0.873001,10.518,-0.21131
occupancy,1,0,seasonal_naive_daily,704,336,7.87798,0.794712,8.08565,-0.133929
occupancy,1,0,seasonal_naive_daily,705,336,2.44345,0.902402,2.46307,-0.127976
occupancy,1,0,seasonal_naive_daily,706,336,2.33631,0.952024,2.34653,-0.366071
occupancy,1,0,seasonal_naive_daily,708,336,2.73512,0.874381,3.00172,-0.0327381
occupancy,1,0,seasonal_naive_daily,709,336,2.73214,1.08806,2.77993,-0.291667
occupancy,1,0,seasonal_naive_daily,710,336,3.72619,1.22062,3.74169,0.297619
occupancy,1,0,seasonal_naive_daily,711,336,1.46131,0.823216,1.48785,0.0654762
occupancy,1,0,seasonal_naive_daily,712,336,2.87798,0.941065,2.91447,-0.0357143
occupancy,1,0,seasonal_naive_daily,715,336,2.3006,0.995379,2.30656,0.0505952
occupancy,1,0,seasonal_naive_daily,716,336,6.8869,0.7776,6.90498,-0.434524
occupancy,1,0,seasonal_naive_daily,718,336,0.889881,1.08785,0.899858,0.00297619
occupancy,1,0,seasonal_naive_daily,719,336,1.08631,0.81361,1.01425,0.0684524
occupancy,1,0,seasonal_naive_daily,724,336,4.43452,0.860642,4.42856,-0.110119
occupancy,1,0,seasonal_naive_daily,728,336,2.0625,1.25316,2.13748,-0.0208333
occupancy,1,0,seasonal_naive_daily,729,336,2.15179,0.85819,2.13167,0.0625
occupancy,1,0,seasonal_naive_daily,731,336,3.44048,0.921526,3.5244,-0.047619
occupancy,1,0,seasonal_naive_daily,732,336,0.85119,1.28032,0.892095,-0.0833333
occupancy,1,0,seasonal_naive_daily,733,336,9.39583,0.751372,8.03069,0.247024
occupancy,1,0,seasonal_naive_daily,737,336,1.6875,0.932927,1.68213,-0.0208333
occupancy,1,0,seasonal_naive_daily,741,336,2.87202,1.15732,2.89139,-0.0327381
occupancy,1,0,seasonal_naive_daily,744,336,3.57738,0.794433,3.67918,-0.14881
occupancy,1,0,seasonal_naive_daily,745,336,2.22024,1.18918,2.31157,0.0595238
occupancy,1,0,seasonal_naive_daily,746,336,5.86905,0.814549,6.11237,-0.136905
occupancy,1,0,seasonal_naive_daily,751,336,3.33631,0.69229,3.32352,-0.113095
occupancy,1,0,seasonal_naive_daily,771,336,2.40179,0.928402,2.36982,-0.0565476
occupancy,1,0,seasonal_naive_daily,773,336,2.83929,0.80307,2.9566,0.047619
occupancy,1,0,seasonal_naive_daily,775,336,3.85417,0.939647,3.782,0.145833
occupancy,1,0,seasonal_naive_daily,777,336,17.9702,1.31761,20.2256,-0.377976
occupancy,1,0,seasonal_naive_daily,781,336,2.41369,0.859137,2.44103,-0.282738
occupancy,1,0,seasonal_naive_daily,783,336,1.02083,0.889957,1.03214,0.0833333
occupancy,1,0,seasonal_naive_daily,790,336,1.71726,0.707184,1.82955,-0.0208333
occupancy,1,0,seasonal_naive_daily,792,336,1.54464,1.37227,1.67085,-0.0386905
occupancy,1,0,seasonal_naive_daily,795,336,6.40476,0.798943,6.08521,0.208333
occupancy,1,0,seasonal_naive_daily,799,336,4.88988,0.856713,5.06656,-0.223214
occupancy,1,0,seasonal_naive_daily,802,336,3.70536,0.880096,3.92726,-0.241071
occupancy,1,0,seasonal_naive_daily,804,336,2.16071,1.34232,2.16553,-0.0178571
occupancy,1,0,seasonal_naive_daily,805,336,1.82143,0.936243,2.13909,-0.0416667
occupancy,1,0,seasonal_naive_daily,809,336,7.90476,1.21957,7.78835,-0.136905
occupancy,1,0,seasonal_naive_daily,832,336,3.43155,0.936816,3.41812,-0.0208333
occupancy,1,0,seasonal_naive_daily,842,336,6.4494,1.15664,6.35442,0.0505952
occupancy,1,0,seasonal_naive_daily,844,336,6.60714,0.966379,7.09921,-0.142857
occupancy,1,0,seasonal_naive_daily,848,336,1.49405,0.982783,1.68722,-0.0833333
occupancy,1,0,seasonal_naive_daily,849,336,3.6994,0.893507,3.87329,-0.598214
occupancy,1,0,seasonal_naive_daily,851,336,8.125,0.669291,7.87809,-0.380952
occupancy,1,0,seasonal_naive_daily,852,336,1.20238,0.958615,1.27351,-0.0714286
occupancy,1,0,seasonal_naive_daily,855,336,7.19643,0.821758,7.10761,0.705357
occupancy,1,0,seasonal_naive_daily,858,336,4.79762,0.446188,4.82584,0.529762
occupancy,1,0,seasonal_naive_daily,862,336,1.83333,0.950747,1.82431,-0.0416667
occupancy,1,0,seasonal_naive_daily,881,336,15.9018,1.16705,17.591,0.895833
occupancy,1,0,seasonal_naive_daily,882,336,1.59226,0.831277,1.61379,0.0684524
occupancy,1,0,seasonal_naive_daily,883,336,1.24107,0.783835,1.34358,0.0922619
occupancy,1,0,seasonal_naive_daily,887,336,3.46131,0.917618,3.61788,-0.116071
occupancy,1,0,seasonal_naive_daily,888,336,7.05952,0.779193,7.19931,-0.809524
occupancy,1,0,seasonal_naive_daily,890,336,0.77381,0.711068,0.88582,-0.0238095
occupancy,1,0,seasonal_naive_daily,891,336,3.75298,0.954771,3.68429,-0.122024
occupancy,1,0,seasonal_naive_daily,893,336,1.15179,1.15889,1.1682,-0.0119048
occupancy,1,0,seasonal_naive_daily,895,336,4.11607,0.843474,4.45654,-0.342262
occupancy,1,0,seasonal_naive_daily,897,336,3.50893,0.861398,3.77599,-0.0684524
occupancy,1,0,seasonal_naive_daily,900,336,1.27381,0.859387,1.24783,0.0952381
occupancy,1,0,seasonal_naive_daily,901,336,1.19345,1.01443,1.23531,0.0684524
occupancy,1,0,seasonal_naive_daily,902,336,1.79464,0.751953,1.78337,0.0178571
occupancy,1,0,seasonal_naive_daily,903,336,3.66667,0.974117,3.7352,0.232143
occupancy,1,0,seasonal_naive_daily,904,336,2.95238,0.770309,3.06293,-0.28869
occupancy,1,0,seasonal_naive_daily,937,336,0.776786,0.673599,0.818064,-0.0744048
occupancy,1,0,seasonal_naive_daily,943,336,2.34524,0.786081,2.34136,0.077381
occupancy,1,0,seasonal_naive_daily,958,336,3.66667,1.37468,3.92416,-0.0297619
occupancy,1,0,seasonal_naive_daily,965,336,7.22619,0.718481,6.54737,-0.690476
occupancy,1,0,seasonal_naive_daily,966,336,7,0.709742,7.40071,-0.583333
occupancy,1,0,seasonal_naive_daily,967,336,1.8631,0.88724,1.85268,0.261905
occupancy,1,0,seasonal_naive_daily,969,336,2.52976,0.765259,2.5282,-0.157738
occupancy,1,0,seasonal_naive_daily,972,336,5.125,0.925119,5.17104,0.0535714
occupancy,1,0,seasonal_naive_daily,974,336,6.97917,0.894526,7.0434,0.300595
occupancy,1,0,seasonal_naive_daily,975,336,1.55357,0.750793,1.5981,-0.107143
occupancy,1,0,seasonal_naive_daily,977,336,1.56548,1.0019,1.63109,-0.130952
occupancy,1,0,seasonal_naive_daily,979,336,1.20238,0.832535,1.22279,-0.014881
occupancy,1,0,seasonal_naive_daily,981,336,3.52083,0.921424,3.47387,-0.0267857
occupancy,1,0,seasonal_naive_daily,982,336,2.10119,0.932086,2.07204,0.25
occupancy,1,0,seasonal_naive_daily,983,336,1.85417,0.885572,1.92141,0.0744048
occupancy,1,0,seasonal_naive_daily,984,336,1.23512,0.749336,1.22484,-0.0208333
occupancy,1,0,seasonal_naive_daily,986,336,7.07738,0.899485,7.10267,-0.244048
occupancy,1,0,seasonal_naive_daily,987,336,3.24702,0.967173,4.0509,-1.91964
occupancy,1,0,seasonal_naive_daily,988,336,2.19345,0.751567,2.23209,0.0297619
occupancy,1,0,seasonal_naive_daily,989,336,4.09821,0.727304,4.1201,-0.383929
occupancy,1,0,seasonal_naive_daily,991,336,1.70536,1.04985,1.76985,-0.217262
occupancy,1,0,seasonal_naive_daily,996,336,5.8006,0.609018,5.49298,0.264881
occupancy,1,0,seasonal_naive_daily,998,336,3.89583,0.7225,3.91381,0.467262
occupancy,1,0,seasonal_naive_daily,1000,336,4.73512,0.595769,4.79148,-0.729167
occupancy,1,0,seasonal_naive_daily,1009,336,6.66667,0.794335,6.66603,-0.199405
occupancy,1,0,seasonal_naive_daily,1011,336,7.85119,0.737405,7.77239,-0.223214
occupancy,1,0,seasonal_naive_daily,1015,336,4.92857,1.10852,5.06197,0.119048
occupancy,1,0,seasonal_naive_daily,1026,336,5.5506,0.842815,5.73075,-0.0565476
occupancy,1,0,seasonal_naive_daily,1029,336,2.46131,0.963969,2.46583,-0.104167
occupancy,1,0,seasonal_naive_daily,1031,336,5.92857,0.77286,5.90809,0.0714286
occupancy,1,0,seasonal_naive_daily,1043,336,3.1875,0.774684,3.22271,0.127976
occupancy,1,0,seasonal_naive_daily,1049,336,13.9821,0.99855,13.8346,0.404762
occupancy,1,0,seasonal_naive_daily,1060,336,1.41964,1.1481,1.43159,0.104167
occupancy,1,0,seasonal_naive_daily,1061,336,2.71131,0.67991,2.69306,0.0505952
occupancy,1,0,seasonal_naive_daily,1062,336,3.1875,0.843796,3.39582,0.119048
occupancy,1,0,seasonal_naive_daily,1066,336,2.25595,1.01257,2.31012,-0.214286
occupancy,1,0,seasonal_naive_daily,1067,336,3.47619,0.957331,3.52638,-0.214286
occupancy,1,0,seasonal_naive_daily,1068,336,6.97024,1.19364,7.02761,-0.389881
occupancy,1,0,seasonal_naive_daily,1071,336,4.21726,0.985195,4.22663,-0.372024
occupancy,1,0,seasonal_naive_daily,1072,336,4.44048,1.15414,4.63646,0.830357
occupancy,1,0,seasonal_naive_daily,1074,336,2.95536,1.02315,2.99631,-0.21131
occupancy,1,0,seasonal_naive_daily,1075,336,2.1994,1.16805,2.30801,-0.00892857
occupancy,1,0,seasonal_naive_daily,1076,336,2.41667,1.02762,2.45939,-0.0505952
occupancy,1,0,seasonal_naive_daily,1081,336,2.55952,1.0895,2.58457,-0.178571
occupancy,1,0,seasonal_naive_daily,1082,336,1.52679,1.02497,1.49163,0.151786
occupancy,1,0,seasonal_naive_daily,1083,336,2.52083,0.669161,2.60104,-0.110119
occupancy,1,0,seasonal_naive_daily,1085,336,3.0506,0.957602,3.02457,0.282738
occupancy,1,0,seasonal_naive_daily,1087,336,2.17857,0.689839,2.14867,0.357143
occupancy,1,0,seasonal_naive_daily,1088,336,2.80357,0.870847,2.93399,-0.25
occupancy,1,0,seasonal_naive_daily,1090,336,1.9494,1.1342,1.96796,-0.077381
occupancy,1,0,seasonal_naive_daily,1092,336,1.28274,0.938757,1.27491,0.110119
occupancy,1,0,seasonal_naive_daily,1094,336,1.97321,1.16846,2.04454,-0.229167
occupancy,1,0,seasonal_naive_daily,1095,336,2.77976,1.21559,2.816,0.386905
occupancy,1,0,seasonal_naive_daily,1096,336,2.58036,1.00027,2.58364,-0.16369
occupancy,1,0,seasonal_naive_daily,1098,336,2.63393,0.667999,2.71578,0.21131
occupancy,1,0,seasonal_naive_daily,1099,336,1.77083,0.953166,1.78103,-0.133929
occupancy,1,0,seasonal_naive_daily,1100,336,3.56845,0.974517,3.63021,0.014881
occupancy,1,0,seasonal_naive_daily,1102,336,2.875,0.823881,2.89607,-0.565476
occupancy,1,0,seasonal_naive_daily,1104,336,1.17262,0.840454,1.16208,0.0535714
occupancy,1,0,seasonal_naive_daily,1106,336,1.05357,0.926916,1.07464,-0.107143
occupancy,1,0,seasonal_naive_daily,1107,336,0.89881,0.79204,0.928637,-0.125
occupancy,1,0,seasonal_naive_daily,1109,336,1.55655,0.919061,1.55976,-0.0505952
occupancy,1,0,seasonal_naive_daily,1110,336,1.60714,0.778989,1.78269,-0.0595238
occupancy,1,0,seasonal_naive_daily,1111,336,3.52381,0.982213,3.55071,0.21131
occupancy,1,0,seasonal_naive_daily,1112,336,1.79464,0.991824,1.97426,0.235119
occupancy,1,0,seasonal_naive_daily,1113,336,1.85417,1.10197,1.86595,-0.303571
occupancy,1,0,seasonal_naive_daily,1114,336,1.6756,1.22297,1.69091,0.00595238
occupancy,1,0,seasonal_naive_daily,1115,336,3.71131,1.24065,3.70194,0.014881
occupancy,1,0,seasonal_naive_daily,1119,336,4.5625,1.16289,4.52726,0.330357
occupancy,1,0,seasonal_naive_daily,1120,336,7.16667,2.33546,7.55104,-0.214286
occupancy,1,0,seasonal_naive_daily,1121,336,2.63393,0.974954,2.62454,0.0744048
occupancy,1,0,seasonal_naive_daily,1124,336,3.32143,0.833678,3.43652,0.238095
occupancy,1,0,seasonal_naive_daily,1125,336,0.6875,0.924979,0.741835,0.0505952
occupancy,1,0,seasonal_naive_daily,1126,336,2.06548,1.04103,2.06579,0.0654762
occupancy,1,0,seasonal_naive_daily,1130,336,0.416667,0.890052,0.433084,0.0416667
occupancy,1,0,seasonal_naive_daily,1134,336,2.13095,1.09122,2.14109,0.196429
occupancy,1,0,seasonal_naive_daily,1135,336,1.3125,0.970548,1.3095,-0.223214
occupancy,1,0,seasonal_naive_daily,1137,336,5.10714,0.986958,5.13414,-0.58631
occupancy,1,0,seasonal_naive_daily,1138,336,0.833333,0.825243,0.842872,-0.0178571
occupancy,1,0,seasonal_naive_daily,1143,336,1.40179,1.03798,1.4358,0.0505952
occupancy,1,0,seasonal_naive_daily,1144,336,2.4256,0.757911,2.46741,-0.229167
occupancy,1,0,seasonal_naive_daily,1149,336,2.91071,0.937865,2.90309,-0.00297619
occupancy,1,0,seasonal_naive_daily,1154,336,1.39881,0.978927,1.41551,0.014881
occupancy,1,0,seasonal_naive_daily,1156,336,1.72024,0.996956,1.79779,0.315476
occupancy,1,0,seasonal_naive_daily,1159,336,3.66667,0.822882,3.5917,0.657738
occupancy,1,0,seasonal_naive_daily,1162,336,1.89583,0.901253,1.9419,0.0565476
occupancy,1,0,seasonal_naive_daily,1163,336,1.38393,1.02198,1.40722,-0.151786
occupancy,1,0,seasonal_naive_daily,1164,336,3.11905,0.672784,3.08914,-0.205357
occupancy,1,0,seasonal_naive_daily,1166,336,3.83333,1.01657,3.84951,0.00892857
occupancy,1,0,seasonal_naive_daily,1167,336,15.8839,0.8141,15.9693,-0.860119
occupancy,1,0,seasonal_naive_daily,1168,336,2.53571,0.855194,2.70736,-0.196429
occupancy,1,0,seasonal_naive_daily,1172,336,1.34524,1.25238,1.42888,0.0178571
occupancy,1,0,seasonal_naive_daily,1173,336,2.29464,0.924656,2.32198,0.0744048
occupancy,1,0,seasonal_naive_weekly,102,336,2.40476,1.0255,2.45792,0.107143
occupancy,1,0,seasonal_naive_weekly,104,336,1.05506,1.26236,1.08348,-0.165179
occupancy,1,0,seasonal_naive_weekly,105,336,3.22173,1.06802,3.23863,-1.25446
occupancy,1,0,seasonal_naive_weekly,106,336,6.69196,1.11147,7.01693,-2.34077
occupancy,1,0,seasonal_naive_weekly,107,336,3.40327,1.03007,3.38117,-0.471726
occupancy,1,0,seasonal_naive_weekly,108,336,2.94643,1.03521,3.00123,-1.66667
occupancy,1,0,seasonal_naive_weekly,109,336,2.2753,1.01069,2.30152,-0.861607
occupancy,1,0,seasonal_naive_weekly,110,336,5.57887,2.58583,5.74483,-1.43006
occupancy,1,0,seasonal_naive_weekly,111,336,3.81696,1.50176,3.83431,-0.918155
occupancy,1,0,seasonal_naive_weekly,115,336,1.11905,1.14644,1.14372,-0.297619
occupancy,1,0,seasonal_naive_weekly,123,336,1.96577,1.20516,2.00008,-0.691964
occupancy,1,0,seasonal_naive_weekly,124,336,4.31994,1.57334,4.41036,-2.83482
occupancy,1,0,seasonal_naive_weekly,202,336,2.72321,1.15888,2.72885,-0.758929
occupancy,1,0,seasonal_naive_weekly,204,336,1.9494,0.814706,1.97776,0.217262
occupancy,1,0,seasonal_naive_weekly,205,336,2.2619,1.57956,2.27735,-0.178571
occupancy,1,0,seasonal_naive_weekly,206,336,4.0625,0.685059,4.4258,-2.04464
occupancy,1,0,seasonal_naive_weekly,208,336,1.7619,1.24316,1.70904,0.553571
occupancy,1,0,seasonal_naive_weekly,212,336,0.959821,0.927979,0.976177,-0.114583
occupancy,1,0,seasonal_naive_weekly,213,336,3.46429,1.29881,3.44211,-0.857143
occupancy,1,0,seasonal_naive_weekly,214,336,0.866071,1.73853,1.03682,-0.419643
occupancy,1,0,seasonal_naive_weekly,215,336,1.68006,0.701601,1.80524,-0.254464
occupancy,1,0,seasonal_naive_weekly,216,336,2.4881,1.54277,2.58254,0.077381
occupancy,1,0,seasonal_naive_weekly,217,336,7.03274,0.79638,7.64978,-1.59821
occupancy,1,0,seasonal_naive_weekly,223,336,6.84375,1.0756,6.87294,-1.62054
occupancy,1,0,seasonal_naive_weekly,224,336,5.5744,1.12759,5.74602,-1.8006
occupancy,1,0,seasonal_naive_weekly,225,336,1.15774,0.921223,1.161,0.360119
occupancy,1,0,seasonal_naive_weekly,226,336,4.20833,0.907385,4.39888,-1.64286
occupancy,1,0,seasonal_naive_weekly,227,336,4.03571,0.980686,4.01722,-0.363095
occupancy,1,0,seasonal_naive_weekly,235,336,4.20387,1.33451,4.38056,0.126488
occupancy,1,0,seasonal_naive_weekly,307,336,6.23512,0.915082,6.28166,-2.1875
occupancy,1,0,seasonal_naive_weekly,309,336,6.3631,0.980694,6.69725,0.684524
occupancy,1,0,seasonal_naive_weekly,310,336,1.73512,1.30554,1.59808,1.08036
occupancy,1,0,seasonal_naive_weekly,311,336,6.08929,1.13341,6.84899,0.214286
occupancy,1,0,seasonal_naive_weekly,316,336,1.02381,1.12591,1.05546,-0.172619
occupancy,1,0,seasonal_naive_weekly,320,336,1.7247,1.07678,1.69165,0.123512
occupancy,1,0,seasonal_naive_weekly,321,336,3.51786,0.782492,4.24095,-1.17857
occupancy,1,0,seasonal_naive_weekly,322,336,2.53571,1.34929,2.71406,-0.154762
occupancy,1,0,seasonal_naive_weekly,323,336,2.91964,0.591467,3.53056,-0.604167
occupancy,1,0,seasonal_naive_weekly,324,336,2.53274,0.869463,2.54093,0.860119
occupancy,1,0,seasonal_naive_weekly,325,336,3.42857,1.0385,3.46889,-0.10119
occupancy,1,0,seasonal_naive_weekly,326,336,4.09821,0.54625,4.47407,-0.0267857
occupancy,1,0,seasonal_naive_weekly,328,336,4.7381,0.930066,4.80563,-0.630952
