target,horizon,fold,family,hour_of_day,n,mae,mase
occupancy,1,2,seasonal_naive_weekly,6,3850,3.77701,1.07203
occupancy,1,2,seasonal_naive_weekly,7,3850,3.71442,1.05954
occupancy,1,2,seasonal_naive_weekly,8,3850,3.74506,1.05825
occupancy,1,2,seasonal_naive_weekly,9,3850,3.64818,1.03863
occupancy,1,2,seasonal_naive_weekly,10,3850,5.57143,1.4446
occupancy,1,2,seasonal_naive_weekly,11,3850,3.90792,1.13294
occupancy,1,2,seasonal_naive_weekly,12,3850,5.2287,1.3802
occupancy,1,2,seasonal_naive_weekly,13,3850,6.07857,1.53071
occupancy,1,2,seasonal_naive_weekly,14,3850,4.05234,1.15918
occupancy,1,2,seasonal_naive_weekly,15,3850,3.72325,1.06682
occupancy,1,2,seasonal_naive_weekly,16,3850,3.67156,1.05144
occupancy,1,2,seasonal_naive_weekly,17,3850,3.70831,1.05538
occupancy,1,2,seasonal_naive_weekly,18,3850,3.7,1.06837
occupancy,1,2,seasonal_naive_weekly,19,3850,3.74156,1.0694
occupancy,1,2,seasonal_naive_weekly,20,3850,3.73974,1.0703
occupancy,1,2,seasonal_naive_weekly,21,3850,3.80078,1.08894
occupancy,1,2,seasonal_naive_weekly,22,3850,3.7026,1.06954
occupancy,1,2,seasonal_naive_weekly,23,3850,3.80104,1.08131
occupancy,1,2,autoregressive,0,3850,1.59854,0.398693
occupancy,1,2,autoregressive,1,3850,1.65361,0.390769
occupancy,1,2,autoregressive,2,3850,1.23523,0.296327
occupancy,1,2,autoregressive,3,3850,1.16925,0.283943
occupancy,1,2,autoregressive,4,3850,1.0888,0.264649
occupancy,1,2,autoregressive,5,3850,1.16977,0.276912
occupancy,1,2,autoregressive,6,3850,1.40628,0.317334
occupancy,1,2,autoregressive,7,3850,1.56652,0.36292
occupancy,1,2,autoregressive,8,3850,2.77193,0.647756
occupancy,1,2,autoregressive,9,3850,2.56526,0.675689
occupancy,1,2,autoregressive,10,3850,3.0708,0.750936
occupancy,1,2,autoregressive,11,3850,2.38728,0.594505
occupancy,1,2,autoregressive,12,3850,2.61644,0.651131
occupancy,1,2,autoregressive,13,3850,2.80519,0.672099
occupancy,1,2,autoregressive,14,3850,2.61567,0.652948
occupancy,1,2,autoregressive,15,3850,1.97336,0.517712
occupancy,1,2,autoregressive,16,3850,1.61473,0.429598
occupancy,1,2,autoregressive,17,3850,1.66403,0.44452
occupancy,1,2,autoregressive,18,3850,1.75211,0.483557
occupancy,1,2,autoregressive,19,3850,2.10897,0.556662
occupancy,1,2,autoregressive,20,3850,2.03936,0.532459
occupancy,1,2,autoregressive,21,3850,1.72423,0.456068
occupancy,1,2,autoregressive,22,3850,1.59061,0.422253
occupancy,1,2,autoregressive,23,3850,1.47771,0.386507
occupancy,1,2,zone_ridge,0,3850,1.66694,0.409829
occupancy,1,2,zone_ridge,1,3850,1.55314,0.37561
occupancy,1,2,zone_ridge,2,3850,1.22764,0.305227
occupancy,1,2,zone_ridge,3,3850,1.14673,0.289034
occupancy,1,2,zone_ridge,4,3850,1.11301,0.273136
occupancy,1,2,zone_ridge,5,3850,1.23044,0.292142
occupancy,1,2,zone_ridge,6,3850,1.38467,0.321527
occupancy,1,2,zone_ridge,7,3850,1.38979,0.338012
occupancy,1,2,zone_ridge,8,3850,2.56376,0.60334
occupancy,1,2,zone_ridge,9,3850,2.30318,0.610418
occupancy,1,2,zone_ridge,10,3850,3.13618,0.756668
occupancy,1,2,zone_ridge,11,3850,2.43108,0.603721
occupancy,1,2,zone_ridge,12,3850,2.73972,0.67404
occupancy,1,2,zone_ridge,13,3850,2.90806,0.691664
occupancy,1,2,zone_ridge,14,3850,2.59299,0.647929
occupancy,1,2,zone_ridge,15,3850,1.94502,0.515199
occupancy,1,2,zone_ridge,16,3850,1.62488,0.435654
occupancy,1,2,zone_ridge,17,3850,1.67118,0.444273
occupancy,1,2,zone_ridge,18,3850,1.72997,0.480166
occupancy,1,2,zone_ridge,19,3850,2.0412,0.542358
occupancy,1,2,zone_ridge,20,3850,2.1244,0.541515
occupancy,1,2,zone_ridge,21,3850,1.78436,0.46176
occupancy,1,2,zone_ridge,22,3850,1.59294,0.421761
occupancy,1,2,zone_ridge,23,3850,1.55483,0.402726
occupancy,1,2,zone_gbm,0,3850,1.7396,0.449311
occupancy,1,2,zone_gbm,1,3850,1.49653,0.395623
occupancy,1,2,zone_gbm,2,3850,1.29305,0.348326
occupancy,1,2,zone_gbm,3,3850,1.23502,0.332629
occupancy,1,2,zone_gbm,4,3850,1.15952,0.310229
occupancy,1,2,zone_gbm,5,3850,1.19699,0.312845
occupancy,1,2,zone_gbm,6,3850,1.21596,0.321137
occupancy,1,2,zone_gbm,7,3850,1.38728,0.364179
occupancy,1,2,zone_gbm,8,3850,2.22668,0.583826
occupancy,1,2,zone_gbm,9,3850,2.09899,0.601048
occupancy,1,2,zone_gbm,10,3850,2.9374,0.755469
occupancy,1,2,zone_gbm,11,3850,2.03737,0.56943
occupancy,1,2,zone_gbm,12,3850,2.68119,0.703593
occupancy,1,2,zone_gbm,13,3850,2.88046,0.729594
occupancy,1,2,zone_gbm,14,3850,2.22953,0.619501
occupancy,1,2,zone_gbm,15,3850,1.9119,0.539554
occupancy,1,2,zone_gbm,16,3850,1.68693,0.480399
occupancy,1,2,zone_gbm,17,3850,1.73295,0.49059
occupancy,1,2,zone_gbm,18,3850,1.81791,0.529911
occupancy,1,2,zone_gbm,19,3850,2.04829,0.574229
occupancy,1,2,zone_gbm,20,3850,2.02596,0.56116
occupancy,1,2,zone_gbm,21,3850,1.81024,0.503836
occupancy,1,2,zone_gbm,22,3850,1.66602,0.469663
occupancy,1,2,zone_gbm,23,3850,1.62591,0.451744
occupancy,1,2,global_ridge,0,3850,1.81452,0.485752
occupancy,1,2,global_ridge,1,3850,1.93925,0.482008
occupancy,1,2,global_ridge,2,3850,1.36319,0.37015
occupancy,1,2,global_ridge,3,3850,1.30979,0.350129
occupancy,1,2,global_ridge,4,3850,1.21392,0.32239
occupancy,1,2,global_ridge,5,3850,1.2829,0.334778
occupancy,1,2,global_ridge,6,3850,1.41978,0.37521
occupancy,1,2,global_ridge,7,3850,1.53207,0.409806
occupancy,1,2,global_ridge,8,3850,2.70161,0.64541
occupancy,1,2,global_ridge,9,3850,2.76991,0.725922
occupancy,1,2,global_ridge,10,3850,3.55518,0.896305
occupancy,1,2,global_ridge,11,3850,2.519,0.688157
occupancy,1,2,global_ridge,12,3850,2.81525,0.737145
occupancy,1,2,global_ridge,13,3850,3.13102,0.767359
occupancy,1,2,global_ridge,14,3850,2.76276,0.711199
occupancy,1,2,global_ridge,15,3850,2.03585,0.541959
occupancy,1,2,global_ridge,16,3850,1.60419,0.450179
occupancy,1,2,global_ridge,17,3850,1.65859,0.465394
occupancy,1,2,global_ridge,18,3850,1.78164,0.503498
occupancy,1,2,global_ridge,19,3850,2.26126,0.606726
occupancy,1,2,global_ridge,20,3850,2.31986,0.604523
occupancy,1,2,global_ridge,21,3850,1.96874,0.525467
occupancy,1,2,global_ridge,22,3850,1.74955,0.496848
occupancy,1,2,global_ridge,23,3850,1.5889,0.461491
occupancy,1,2,global_gbm,0,3850,1.76725,0.430483
occupancy,1,2,global_gbm,1,3850,1.74271,0.418081
occupancy,1,2,global_gbm,2,3850,1.09899,0.268371
occupancy,1,2,global_gbm,3,3850,1.07686,0.26071
occupancy,1,2,global_gbm,4,3850,0.995753,0.237122
occupancy,1,2,global_gbm,5,3850,1.04072,0.242969
occupancy,1,2,global_gbm,6,3850,1.11622,0.256941
occupancy,1,2,global_gbm,7,3850,1.25858,0.301515
occupancy,1,2,global_gbm,8,3850,2.14446,0.549638
occupancy,1,2,global_gbm,9,3850,2.27105,0.628661
occupancy,1,2,global_gbm,10,3850,2.90008,0.721825
occupancy,1,2,global_gbm,11,3850,1.81889,0.50087
occupancy,1,2,global_gbm,12,3850,2.59187,0.644403
occupancy,1,2,global_gbm,13,3850,2.84736,0.668866
occupancy,1,2,global_gbm,14,3850,2.14458,0.581816
occupancy,1,2,global_gbm,15,3850,1.75977,0.47018
occupancy,1,2,global_gbm,16,3850,1.38443,0.374771
occupancy,1,2,global_gbm,17,3850,1.45397,0.392595
occupancy,1,2,global_gbm,18,3850,1.60096,0.447859
occupancy,1,2,global_gbm,19,3850,2.11588,0.558051
occupancy,1,2,global_gbm,20,3850,2.029,0.528426
occupancy,1,2,global_gbm,21,3850,1.67504,0.441328
occupancy,1,2,global_gbm,22,3850,1.52022,0.40032
occupancy,1,2,global_gbm,23,3850,1.39775,0.362334
occupancy,1,3,last_observation,0,3850,1.28416,0.26519
occupancy,1,3,last_observation,1,3850,1.35974,0.267147
occupancy,1,3,last_observation,2,3850,0.801818,0.152115
occupancy,1,3,last_observation,3,3850,0.612338,0.121322
occupancy,1,3,last_observation,4,3850,0.589221,0.111084
occupancy,1,3,last_observation,5,3850,0.565455,0.106354
occupancy,1,3,last_observation,6,3850,0.695325,0.136513
occupancy,1,3,last_observation,7,3850,0.994545,0.203672
occupancy,1,3,last_observation,8,3850,1.92909,0.42293
occupancy,1,3,last_observation,9,3850,2.60987,0.599664
occupancy,1,3,last_observation,10,3850,1.62,0.395313
occupancy,1,3,last_observation,11,3850,1.46403,0.359564
occupancy,1,3,last_observation,12,3850,1.79156,0.450263
occupancy,1,3,last_observation,13,3850,1.74545,0.417868
occupancy,1,3,last_observation,14,3850,1.4387,0.342229
occupancy,1,3,last_observation,15,3850,1.15883,0.296542
occupancy,1,3,last_observation,16,3850,1.07221,0.281424
occupancy,1,3,last_observation,17,3850,1.22649,0.314169
occupancy,1,3,last_observation,18,3850,1.50325,0.390069
occupancy,1,3,last_observation,19,3850,2.27584,0.536123
occupancy,1,3,last_observation,20,3850,1.92857,0.433788
occupancy,1,3,last_observation,21,3850,1.33065,0.322689
occupancy,1,3,last_observation,22,3850,1.16416,0.275694
occupancy,1,3,last_observation,23,3850,0.971169,0.226512
occupancy,1,3,seasonal_naive_daily,0,3850,2.95455,0.789762
occupancy,1,3,seasonal_naive_daily,1,3850,2.64156,0.732214
occupancy,1,3,seasonal_naive_daily,2,3850,2.46,0.706736
occupancy,1,3,seasonal_naive_daily,3,3850,2.59714,0.731503
occupancy,1,3,seasonal_naive_daily,4,3850,2.63792,0.733651
occupancy,1,3,seasonal_naive_daily,5,3850,2.66026,0.740662
occupancy,1,3,seasonal_naive_daily,6,3850,2.60935,0.734377
occupancy,1,3,seasonal_naive_daily,7,3850,2.51091,0.718613
occupancy,1,3,seasonal_naive_daily,8,3850,2.63532,0.725875
occupancy,1,3,seasonal_naive_daily,9,3850,3.03948,0.833977
occupancy,1,3,seasonal_naive_daily,10,3850,3.08701,0.852926
occupancy,1,3,seasonal_naive_daily,11,3850,3.69273,0.971592
occupancy,1,3,seasonal_naive_daily,12,3850,3.17195,0.875955
occupancy,1,3,seasonal_naive_daily,13,3850,3.19974,0.86386
occupancy,1,3,seasonal_naive_daily,14,3850,3.12312,0.858708
occupancy,1,3,seasonal_naive_daily,15,3850,3.07584,0.844621
occupancy,1,3,seasonal_naive_daily,16,3850,2.97429,0.837873
occupancy,1,3,seasonal_naive_daily,17,3850,3.11169,0.85477
occupancy,1,3,seasonal_naive_daily,18,3850,2.82364,0.793433
occupancy,1,3,seasonal_naive_daily,19,3850,2.71558,0.75843
occupancy,1,3,seasonal_naive_daily,20,3850,2.53623,0.732435
occupancy,1,3,seasonal_naive_daily,21,3850,2.59091,0.732632
occupancy,1,3,seasonal_naive_daily,22,3850,2.63403,0.728894
occupancy,1,3,seasonal_naive_daily,23,3850,2.52364,0.717549
occupancy,1,3,seasonal_naive_weekly,0,3850,4.31974,1.11058
occupancy,1,3,seasonal_naive_weekly,1,3850,4.16883,1.09216
occupancy,1,3,seasonal_naive_weekly,2,3850,3.99117,1.06769
occupancy,1,3,seasonal_naive_weekly,3,3850,4.04792,1.07838
occupancy,1,3,seasonal_naive_weekly,4,3850,4.21662,1.09382
occupancy,1,3,seasonal_naive_weekly,5,3850,4.17091,1.09894
occupancy,1,3,seasonal_naive_weekly,6,3850,4.14468,1.08751
occupancy,1,3,seasonal_naive_weekly,7,3850,3.93403,1.0509
occupancy,1,3,seasonal_naive_weekly,8,3850,3.73792,1.00378
occupancy,1,3,seasonal_naive_weekly,9,3850,3.79961,1.04071
occupancy,1,3,seasonal_naive_weekly,10,3850,3.85455,1.05296
occupancy,1,3,seasonal_naive_weekly,11,3850,4.22675,1.13624
occupancy,1,3,seasonal_naive_weekly,12,3850,4.05442,1.12041
occupancy,1,3,seasonal_naive_weekly,13,3850,4.08883,1.11605
occupancy,1,3,seasonal_naive_weekly,14,3850,3.95545,1.09086
occupancy,1,3,seasonal_naive_weekly,15,3850,3.92468,1.07457
occupancy,1,3,seasonal_naive_weekly,16,3850,3.87753,1.07482
occupancy,1,3,seasonal_naive_weekly,17,3850,3.98909,1.09023
occupancy,1,3,seasonal_naive_weekly,18,3850,3.88675,1.05896
occupancy,1,3,seasonal_naive_weekly,19,3850,3.85351,1.05127
occupancy,1,3,seasonal_naive_weekly,20,3850,3.6687,1.02747
occupancy,1,3,seasonal_naive_weekly,21,3850,3.86701,1.03877
occupancy,1,3,seasonal_naive_weekly,22,3850,3.88909,1.02692
occupancy,1,3,seasonal_naive_weekly,23,3850,3.91584,1.03679
occupancy,1,3,autoregressive,0,3850,1.40422,0.319798
occupancy,1,3,autoregressive,1,3850,1.26385,0.289478
occupancy,1,3,autoregressive,2,3850,0.977919,0.229339
occupancy,1,3,autoregressive,3,3850,1.00825,0.234619
occupancy,1,3,autoregressive,4,3850,0.984216,0.224854
occupancy,1,3,autoregressive,5,3850,1.02732,0.232866
occupancy,1,3,autoregressive,6,3850,1.12406,0.253118
occupancy,1,3,autoregressive,7,3850,1.25928,0.284402
occupancy,1,3,autoregressive,8,3850,1.63637,0.392422
occupancy,1,3,autoregressive,9,3850,2.01459,0.509285
occupancy,1,3,autoregressive,10,3850,1.59265,0.418245
occupancy,1,3,autoregressive,11,3850,1.72499,0.43213
occupancy,1,3,autoregressive,12,3850,1.68718,0.446838
occupancy,1,3,autoregressive,13,3850,1.639,0.417044
occupancy,1,3,autoregressive,14,3850,1.40595,0.363649
occupancy,1,3,autoregressive,15,3850,1.37229,0.358135
occupancy,1,3,autoregressive,16,3850,1.31266,0.352126
occupancy,1,3,autoregressive,17,3850,1.43864,0.374341
occupancy,1,3,autoregressive,18,3850,1.42935,0.390942
occupancy,1,3,autoregressive,19,3850,1.87956,0.485221
occupancy,1,3,autoregressive,20,3850,1.55582,0.40573
occupancy,1,3,autoregressive,21,3850,1.39392,0.359161
occupancy,1,3,autoregressive,22,3850,1.30124,0.327602
occupancy,1,3,autoregressive,23,3850,1.14704,0.29248
occupancy,1,3,zone_ridge,0,3850,1.62392,0.373784
occupancy,1,3,zone_ridge,1,3850,1.43419,0.329499
occupancy,1,3,zone_ridge,2,3850,1.23513,0.284508
occupancy,1,3,zone_ridge,3,3850,1.15309,0.26972
occupancy,1,3,zone_ridge,4,3850,1.14223,0.260123
occupancy,1,3,zone_ridge,5,3850,1.16254,0.26493
occupancy,1,3,zone_ridge,6,3850,1.22331,0.277199
occupancy,1,3,zone_ridge,7,3850,1.26336,0.293796
occupancy,1,3,zone_ridge,8,3850,1.54043,0.376513
occupancy,1,3,zone_ridge,9,3850,1.75559,0.463801
occupancy,1,3,zone_ridge,10,3850,1.5708,0.411361
occupancy,1,3,zone_ridge,11,3850,1.91318,0.46843
occupancy,1,3,zone_ridge,12,3850,1.87758,0.479717
occupancy,1,3,zone_ridge,13,3850,1.75737,0.439935
occupancy,1,3,zone_ridge,14,3850,1.43972,0.377618
occupancy,1,3,zone_ridge,15,3850,1.42187,0.375838
occupancy,1,3,zone_ridge,16,3850,1.41387,0.376818
occupancy,1,3,zone_ridge,17,3850,1.54743,0.408142
occupancy,1,3,zone_ridge,18,3850,1.49611,0.412092
occupancy,1,3,zone_ridge,19,3850,1.83452,0.480085
occupancy,1,3,zone_ridge,20,3850,1.69434,0.434028
occupancy,1,3,zone_ridge,21,3850,1.62434,0.406634
occupancy,1,3,zone_ridge,22,3850,1.6159,0.389984
occupancy,1,3,zone_ridge,23,3850,1.56397,0.371718
occupancy,1,3,zone_gbm,0,3850,1.62113,0.36661
occupancy,1,3,zone_gbm,1,3850,1.3277,0.315748
occupancy,1,3,zone_gbm,2,3850,1.14116,0.269864
occupancy,1,3,zone_gbm,3,3850,1.11238,0.261229
occupancy,1,3,zone_gbm,4,3850,1.11898,0.255742
occupancy,1,3,zone_gbm,5,3850,1.11251,0.254153
occupancy,1,3,zone_gbm,6,3850,1.09963,0.249728
occupancy,1,3,zone_gbm,7,3850,1.25907,0.29339
occupancy,1,3,zone_gbm,8,3850,1.76456,0.422405
occupancy,1,3,zone_gbm,9,3850,1.92751,0.501426
occupancy,1,3,zone_gbm,10,3850,1.68336,0.446794
occupancy,1,3,zone_gbm,11,3850,1.93917,0.485586
occupancy,1,3,zone_gbm,12,3850,1.86005,0.484004
occupancy,1,3,zone_gbm,13,3850,1.81214,0.462342
occupancy,1,3,zone_gbm,14,3850,1.58102,0.41102
occupancy,1,3,zone_gbm,15,3850,1.54673,0.402387
occupancy,1,3,zone_gbm,16,3850,1.51232,0.399321
occupancy,1,3,zone_gbm,17,3850,1.66284,0.427374
occupancy,1,3,zone_gbm,18,3850,1.60652,0.427341
occupancy,1,3,zone_gbm,19,3850,1.94943,0.497537
occupancy,1,3,zone_gbm,20,3850,1.74896,0.449249
occupancy,1,3,zone_gbm,21,3850,1.71319,0.421663
occupancy,1,3,zone_gbm,22,3850,1.64308,0.396695
occupancy,1,3,zone_gbm,23,3850,1.54206,0.372699
occupancy,1,3,global_ridge,0,3850,1.71133,0.461534
occupancy,1,3,global_ridge,1,3850,1.60986,0.418407
occupancy,1,3,global_ridge,2,3850,1.2643,0.344279
occupancy,1,3,global_ridge,3,3850,1.18435,0.309988
occupancy,1,3,global_ridge,4,3850,1.19758,0.299827
occupancy,1,3,global_ridge,5,3850,1.1786,0.301771
occupancy,1,3,global_ridge,6,3850,1.22053,0.332696
occupancy,1,3,global_ridge,7,3850,1.32077,0.370572
occupancy,1,3,global_ridge,8,3850,1.62875,0.441196
occupancy,1,3,global_ridge,9,3850,2.11752,0.581932
occupancy,1,3,global_ridge,10,3850,1.74579,0.504003
occupancy,1,3,global_ridge,11,3850,1.96397,0.548524
occupancy,1,3,global_ridge,12,3850,1.89867,0.529625
occupancy,1,3,global_ridge,13,3850,1.85522,0.496387
occupancy,1,3,global_ridge,14,3850,1.58584,0.430111
occupancy,1,3,global_ridge,15,3850,1.49125,0.409737
occupancy,1,3,global_ridge,16,3850,1.41697,0.408445
occupancy,1,3,global_ridge,17,3850,1.54562,0.442744
occupancy,1,3,global_ridge,18,3850,1.53537,0.45269
occupancy,1,3,global_ridge,19,3850,1.97669,0.551842
occupancy,1,3,global_ridge,20,3850,1.82432,0.51679
occupancy,1,3,global_ridge,21,3850,1.64275,0.464793
occupancy,1,3,global_ridge,22,3850,1.54564,0.442561
occupancy,1,3,global_ridge,23,3850,1.43765,0.421287
occupancy,1,3,global_gbm,0,3850,1.53799,0.355996
occupancy,1,3,global_gbm,1,3850,1.4153,0.332525
occupancy,1,3,global_gbm,2,3850,0.952585,0.227935
occupancy,1,3,global_gbm,3,3850,0.949015,0.222834
occupancy,1,3,global_gbm,4,3850,0.972417,0.217947
occupancy,1,3,global_gbm,5,3850,0.953368,0.218328
occupancy,1,3,global_gbm,6,3850,0.960414,0.223759
occupancy,1,3,global_gbm,7,3850,1.09634,0.257071
occupancy,1,3,global_gbm,8,3850,1.44708,0.363023
occupancy,1,3,global_gbm,9,3850,1.85774,0.491839
occupancy,1,3,global_gbm,10,3850,1.42785,0.387803
occupancy,1,3,global_gbm,11,3850,1.67379,0.41568
occupancy,1,3,global_gbm,12,3850,1.6513,0.434709
occupancy,1,3,global_gbm,13,3850,1.6368,0.423838
occupancy,1,3,global_gbm,14,3850,1.36852,0.357766
occupancy,1,3,global_gbm,15,3850,1.27073,0.337298
occupancy,1,3,global_gbm,16,3850,1.21687,0.330635
occupancy,1,3,global_gbm,17,3850,1.36951,0.362662
occupancy,1,3,global_gbm,18,3850,1.34882,0.381857
occupancy,1,3,global_gbm,19,3850,1.83948,0.487486
occupancy,1,3,global_gbm,20,3850,1.54676,0.411637
occupancy,1,3,global_gbm,21,3850,1.42439,0.366422
occupancy,1,3,global_gbm,22,3850,1.31568,0.329439
occupancy,1,3,global_gbm,23,3850,1.17083,0.297245
occupancy,1,4,last_observation,0,3850,1.5074,0.341715
occupancy,1,4,last_observation,1,3850,1.48455,0.325009
occupancy,1,4,last_observation,2,3850,0.996364,0.210606
occupancy,1,4,last_observation,3,3850,0.781948,0.15923
occupancy,1,4,last_observation,4,3850,0.604545,0.124799
occupancy,1,4,last_observation,5,3850,0.58961,0.121929
occupancy,1,4,last_observation,6,3850,0.792727,0.153272
occupancy,1,4,last_observation,7,3850,1.28078,0.267319
occupancy,1,4,last_observation,8,3850,3.48351,0.753097
occupancy,1,4,last_observation,9,3850,3.58221,0.829501
occupancy,1,4,last_observation,10,3850,2.02416,0.513304
occupancy,1,4,last_observation,11,3850,1.44701,0.377335
occupancy,1,4,last_observation,12,3850,1.39844,0.366556
occupancy,1,4,last_observation,13,3850,1.65519,0.420415
occupancy,1,4,last_observation,14,3850,1.45714,0.385879
occupancy,1,4,last_observation,15,3850,1.31117,0.359907
occupancy,1,4,last_observation,16,3850,1.24273,0.340728
occupancy,1,4,last_observation,17,3850,1.4561,0.404887
occupancy,1,4,last_observation,18,3850,1.86714,0.492065
occupancy,1,4,last_observation,19,3850,2.56662,0.636432
occupancy,1,4,last_observation,20,3850,2.47584,0.563932
occupancy,1,4,last_observation,21,3850,1.90403,0.453996
occupancy,1,4,last_observation,22,3850,1.79701,0.431638
occupancy,1,4,last_observation,23,3850,1.54208,0.362983
occupancy,1,4,seasonal_naive_daily,0,3850,3.09195,0.900916
occupancy,1,4,seasonal_naive_daily,1,3850,3.06571,0.89387
occupancy,1,4,seasonal_naive_daily,2,3850,3.02701,0.885289
occupancy,1,4,seasonal_naive_daily,3,3850,2.99714,0.868294
occupancy,1,4,seasonal_naive_daily,4,3850,2.87818,0.864335
occupancy,1,4,seasonal_naive_daily,5,3850,2.9787,0.874297
occupancy,1,4,seasonal_naive_daily,6,3850,3.07818,0.888452
occupancy,1,4,seasonal_naive_daily,7,3850,2.97636,0.88124
occupancy,1,4,seasonal_naive_daily,8,3850,3.40727,0.932803
occupancy,1,4,seasonal_naive_daily,9,3850,3.51948,0.969117
occupancy,1,4,seasonal_naive_daily,10,3850,3.57662,0.994557
occupancy,1,4,seasonal_naive_daily,11,3850,3.58935,0.979912
occupancy,1,4,seasonal_naive_daily,12,3850,3.46597,0.965975
occupancy,1,4,seasonal_naive_daily,13,3850,3.38026,0.947962
occupancy,1,4,seasonal_naive_daily,14,3850,3.31195,0.937868
occupancy,1,4,seasonal_naive_daily,15,3850,3.28753,0.931995
occupancy,1,4,seasonal_naive_daily,16,3850,3.22208,0.921969
occupancy,1,4,seasonal_naive_daily,17,3850,3.33221,0.950993
occupancy,1,4,seasonal_naive_daily,18,3850,3.16753,0.910032
occupancy,1,4,seasonal_naive_daily,19,3850,3.19558,0.885014
occupancy,1,4,seasonal_naive_daily,20,3850,3,0.864857
occupancy,1,4,seasonal_naive_daily,21,3850,2.96494,0.863445
occupancy,1,4,seasonal_naive_daily,22,3850,2.96753,0.868143
occupancy,1,4,seasonal_naive_daily,23,3850,3.02597,0.879143
occupancy,1,4,seasonal_naive_weekly,0,3850,4.10403,1.11783
occupancy,1,4,seasonal_naive_weekly,1,3850,4.06416,1.11436
occupancy,1,4,seasonal_naive_weekly,2,3850,4.00156,1.11023
occupancy,1,4,seasonal_naive_weekly,3,3850,3.96013,1.09549
occupancy,1,4,seasonal_naive_weekly,4,3850,3.91377,1.09354
occupancy,1,4,seasonal_naive_weekly,5,3850,4.02026,1.10447
occupancy,1,4,seasonal_naive_weekly,6,3850,4.04182,1.1114
occupancy,1,4,seasonal_naive_weekly,7,3850,3.87325,1.08127
occupancy,1,4,seasonal_naive_weekly,8,3850,3.74753,1.04482
occupancy,1,4,seasonal_naive_weekly,9,3850,3.6961,1.06065
occupancy,1,4,seasonal_naive_weekly,10,3850,3.67636,1.05818
occupancy,1,4,seasonal_naive_weekly,11,3850,3.92377,1.10759
occupancy,1,4,seasonal_naive_weekly,12,3850,3.67403,1.05891
occupancy,1,4,seasonal_naive_weekly,13,3850,3.81494,1.08158
occupancy,1,4,seasonal_naive_weekly,14,3850,3.69571,1.06713
occupancy,1,4,seasonal_naive_weekly,15,3850,3.70273,1.07382
occupancy,1,4,seasonal_naive_weekly,16,3850,3.70506,1.05822
occupancy,1,4,seasonal_naive_weekly,17,3850,3.83429,1.08926
occupancy,1,4,seasonal_naive_weekly,18,3850,3.77039,1.07678
occupancy,1,4,seasonal_naive_weekly,19,3850,3.81221,1.06009
occupancy,1,4,seasonal_naive_weekly,20,3850,3.74234,1.06012
occupancy,1,4,seasonal_naive_weekly,21,3850,3.72195,1.05314
occupancy,1,4,seasonal_naive_weekly,22,3850,3.82442,1.07136
occupancy,1,4,seasonal_naive_weekly,23,3850,3.86494,1.07509
